,datetime,utility_name,service_type,res_rate
43,02/01/2017 19:00,Électricité de France (EDF),Bundled,0.201479174374
44,02/01/2017 20:00,Électricité de France (EDF),Bundled,0.201479174374
45,02/01/2017 21:00,Électricité de France (EDF),Bundled,0.201479174374
46,02/01/2017 22:00,Électricité de France (EDF),Bundled,0.201479174374
47,02/01/2017 23:00,Électricité de France (EDF),Bundled,0.201479174374
48,03/01/2017 00:00,Électricité de France (EDF),Bundled,0.201479174374
49,03/01/2017 01:00,Électricité de France (EDF),Bundled,0.201479174374
50,03/01/2017 02:00,Électricité de France (EDF),Bundled,0.201479174374
51,03/01/2017 03:00,Électricité de France (EDF),Bundled,0.201479174374
52,03/01/2017 04:00,Électricité de France (EDF),Bundled,0.201479174374
53,03/01/2017 05:00,Électricité de France (EDF),Bundled,0.201479174374
54,03/01/2017 06:00,Électricité de France (EDF),Bundled,0.201479174374
55,03/01/2017 07:00,Électricité de France (EDF),Bundled,0.201479174374
56,03/01/2017 08:00,Électricité de France (EDF),Bundled,0.201479174374
57,03/01/2017 09:00,Électricité de France (EDF),Bundled,0.201479174374
58,03/01/2017 10:00,Électricité de France (EDF),Bundled,0.201479174374
59,03/01/2017 11:00,Électricité de France (EDF),Bundled,0.201479174374
60,03/01/2017 12:00,Électricité de France (EDF),Bundled,0.201479174374
61,03/01/2017 13:00,Électricité de France (EDF),Bundled,0.201479174374
62,03/01/2017 14:00,Électricité de France (EDF),Bundled,0.201479174374
63,03/01/2017 15:00,Électricité de France (EDF),Bundled,0.201479174374
64,03/01/2017 16:00,Électricité de France (EDF),Bundled,0.201479174374
65,03/01/2017 17:00,Électricité de France (EDF),Bundled,0.201479174374
66,03/01/2017 18:00,Électricité de France (EDF),Bundled,0.201479174374
67,03/01/2017 19:00,Électricité de France (EDF),Bundled,0.201479174374
68,03/01/2017 20:00,Électricité de France (EDF),Bundled,0.201479174374
69,03/01/2017 21:00,Électricité de France (EDF),Bundled,0.201479174374
70,03/01/2017 22:00,Électricité de France (EDF),Bundled,0.201479174374
71,03/01/2017 23:00,Électricité de France (EDF),Bundled,0.201479174374
72,04/01/2017 00:00,Électricité de France (EDF),Bundled,0.201479174374
73,04/01/2017 01:00,Électricité de France (EDF),Bundled,0.201479174374
74,04/01/2017 02:00,Électricité de France (EDF),Bundled,0.201479174374
75,04/01/2017 03:00,Électricité de France (EDF),Bundled,0.201479174374
76,04/01/2017 04:00,Électricité de France (EDF),Bundled,0.201479174374
77,04/01/2017 05:00,Électricité de France (EDF),Bundled,0.201479174374
78,04/01/2017 06:00,Électricité de France (EDF),Bundled,0.201479174374
79,04/01/2017 07:00,Électricité de France (EDF),Bundled,0.201479174374
80,04/01/2017 08:00,Électricité de France (EDF),Bundled,0.201479174374
81,04/01/2017 09:00,Électricité de France (EDF),Bundled,0.201479174374
82,04/01/2017 10:00,Électricité de France (EDF),Bundled,0.201479174374
83,04/01/2017 11:00,Électricité de France (EDF),Bundled,0.201479174374
84,04/01/2017 12:00,Électricité de France (EDF),Bundled,0.201479174374
85,04/01/2017 13:00,Électricité de France (EDF),Bundled,0.201479174374
86,04/01/2017 14:00,Électricité de France (EDF),Bundled,0.201479174374
87,04/01/2017 15:00,Électricité de France (EDF),Bundled,0.201479174374
88,04/01/2017 16:00,Électricité de France (EDF),Bundled,0.201479174374
89,04/01/2017 17:00,Électricité de France (EDF),Bundled,0.201479174374
90,04/01/2017 18:00,Électricité de France (EDF),Bundled,0.201479174374
91,04/01/2017 19:00,Électricité de France (EDF),Bundled,0.201479174374
92,04/01/2017 20:00,Électricité de France (EDF),Bundled,0.201479174374
93,04/01/2017 21:00,Électricité de France (EDF),Bundled,0.201479174374
94,04/01/2017 22:00,Électricité de France (EDF),Bundled,0.201479174374
95,04/01/2017 23:00,Électricité de France (EDF),Bundled,0.201479174374
96,05/01/2017 00:00,Électricité de France (EDF),Bundled,0.201479174374
97,05/01/2017 01:00,Électricité de France (EDF),Bundled,0.201479174374
98,05/01/2017 02:00,Électricité de France (EDF),Bundled,0.201479174374
99,05/01/2017 03:00,Électricité de France (EDF),Bundled,0.201479174374
100,05/01/2017 04:00,Électricité de France (EDF),Bundled,0.201479174374
101,05/01/2017 05:00,Électricité de France (EDF),Bundled,0.201479174374
102,05/01/2017 06:00,Électricité de France (EDF),Bundled,0.201479174374
103,05/01/2017 07:00,Électricité de France (EDF),Bundled,0.201479174374
104,05/01/2017 08:00,Électricité de France (EDF),Bundled,0.201479174374
105,05/01/2017 09:00,Électricité de France (EDF),Bundled,0.201479174374
106,05/01/2017 10:00,Électricité de France (EDF),Bundled,0.201479174374
107,05/01/2017 11:00,Électricité de France (EDF),Bundled,0.201479174374
108,05/01/2017 12:00,Électricité de France (EDF),Bundled,0.201479174374
109,05/01/2017 13:00,Électricité de France (EDF),Bundled,0.201479174374
110,05/01/2017 14:00,Électricité de France (EDF),Bundled,0.201479174374
111,05/01/2017 15:00,Électricité de France (EDF),Bundled,0.201479174374
112,05/01/2017 16:00,Électricité de France (EDF),Bundled,0.201479174374
113,05/01/2017 17:00,Électricité de France (EDF),Bundled,0.201479174374
114,05/01/2017 18:00,Électricité de France (EDF),Bundled,0.201479174374
115,05/01/2017 19:00,Électricité de France (EDF),Bundled,0.201479174374
116,05/01/2017 20:00,Électricité de France (EDF),Bundled,0.201479174374
117,05/01/2017 21:00,Électricité de France (EDF),Bundled,0.201479174374
118,05/01/2017 22:00,Électricité de France (EDF),Bundled,0.201479174374
119,05/01/2017 23:00,Électricité de France (EDF),Bundled,0.201479174374
120,06/01/2017 00:00,Électricité de France (EDF),Bundled,0.201479174374
121,06/01/2017 01:00,Électricité de France (EDF),Bundled,0.201479174374
122,06/01/2017 02:00,Électricité de France (EDF),Bundled,0.201479174374
123,06/01/2017 03:00,Électricité de France (EDF),Bundled,0.201479174374
124,06/01/2017 04:00,Électricité de France (EDF),Delivery,0.11709306018570001
125,06/01/2017 05:00,Électricité de France (EDF),Delivery,0.11709306018570001
126,06/01/2017 06:00,Électricité de France (EDF),Delivery,0.11709306018570001
127,06/01/2017 07:00,Électricité de France (EDF),Delivery,0.11709306018570001
128,06/01/2017 08:00,Électricité de France (EDF),Delivery,0.11709306018570001
129,06/01/2017 09:00,Électricité de France (EDF),Delivery,0.11709306018570001
130,06/01/2017 10:00,Électricité de France (EDF),Delivery,0.11709306018570001
131,06/01/2017 11:00,Électricité de France (EDF),Delivery,0.11709306018570001
132,06/01/2017 12:00,Électricité de France (EDF),Delivery,0.11709306018570001
133,06/01/2017 13:00,Électricité de France (EDF),Delivery,0.11709306018570001
134,06/01/2017 14:00,Électricité de France (EDF),Delivery,0.11709306018570001
135,06/01/2017 15:00,Électricité de France (EDF),Delivery,0.11709306018570001
136,06/01/2017 16:00,Électricité de France (EDF),Delivery,0.11709306018570001
137,06/01/2017 17:00,Électricité de France (EDF),Delivery,0.11709306018570001
138,06/01/2017 18:00,Électricité de France (EDF),Delivery,0.11709306018570001
139,06/01/2017 19:00,Électricité de France (EDF),Delivery,0.11709306018570001
140,06/01/2017 20:00,Électricité de France (EDF),Delivery,0.11709306018570001
141,06/01/2017 21:00,Électricité de France (EDF),Delivery,0.11709306018570001
142,06/01/2017 22:00,Électricité de France (EDF),Delivery,0.11709306018570001
143,06/01/2017 23:00,Électricité de France (EDF),Delivery,0.11709306018570001
144,07/01/2017 00:00,Électricité de France (EDF),Delivery,0.11709306018570001
145,07/01/2017 01:00,Électricité de France (EDF),Delivery,0.11709306018570001
146,07/01/2017 02:00,Électricité de France (EDF),Delivery,0.11709306018570001
147,07/01/2017 03:00,Électricité de France (EDF),Delivery,0.11709306018570001
148,07/01/2017 04:00,Électricité de France (EDF),Delivery,0.11709306018570001
149,07/01/2017 05:00,Électricité de France (EDF),Delivery,0.11709306018570001
150,07/01/2017 06:00,Électricité de France (EDF),Delivery,0.11709306018570001
151,07/01/2017 07:00,Électricité de France (EDF),Delivery,0.11709306018570001
152,07/01/2017 08:00,Électricité de France (EDF),Delivery,0.11709306018570001
153,07/01/2017 09:00,Électricité de France (EDF),Delivery,0.11709306018570001
154,07/01/2017 10:00,Électricité de France (EDF),Delivery,0.11709306018570001
155,07/01/2017 11:00,Électricité de France (EDF),Delivery,0.11709306018570001
156,07/01/2017 12:00,Électricité de France (EDF),Delivery,0.11709306018570001
157,07/01/2017 13:00,Électricité de France (EDF),Delivery,0.11709306018570001
158,07/01/2017 14:00,Électricité de France (EDF),Delivery,0.11709306018570001
159,07/01/2017 15:00,Électricité de France (EDF),Delivery,0.11709306018570001
160,07/01/2017 16:00,Électricité de France (EDF),Delivery,0.11709306018570001
161,07/01/2017 17:00,Électricité de France (EDF),Delivery,0.11709306018570001
162,07/01/2017 18:00,Électricité de France (EDF),Delivery,0.11709306018570001
163,07/01/2017 19:00,Électricité de France (EDF),Delivery,0.11709306018570001
164,07/01/2017 20:00,Électricité de France (EDF),Delivery,0.11709306018570001
165,07/01/2017 21:00,Électricité de France (EDF),Delivery,0.11709306018570001
166,07/01/2017 22:00,Électricité de France (EDF),Delivery,0.11709306018570001
167,07/01/2017 23:00,Électricité de France (EDF),Delivery,0.11709306018570001
168,08/01/2017 00:00,Électricité de France (EDF),Delivery,0.11709306018570001
169,08/01/2017 01:00,Électricité de France (EDF),Delivery,0.11709306018570001
170,08/01/2017 02:00,Électricité de France (EDF),Delivery,0.11709306018570001
171,08/01/2017 03:00,Électricité de France (EDF),Delivery,0.11709306018570001
172,08/01/2017 04:00,Électricité de France (EDF),Delivery,0.11709306018570001
173,08/01/2017 05:00,Électricité de France (EDF),Delivery,0.11709306018570001
174,08/01/2017 06:00,Électricité de France (EDF),Delivery,0.11709306018570001
175,08/01/2017 07:00,Électricité de France (EDF),Delivery,0.11709306018570001
176,08/01/2017 08:00,Électricité de France (EDF),Delivery,0.11709306018570001
177,08/01/2017 09:00,Électricité de France (EDF),Delivery,0.11709306018570001
178,08/01/2017 10:00,Électricité de France (EDF),Delivery,0.11709306018570001
179,08/01/2017 11:00,Électricité de France (EDF),Delivery,0.11709306018570001
180,08/01/2017 12:00,Électricité de France (EDF),Delivery,0.11709306018570001
181,08/01/2017 13:00,Électricité de France (EDF),Delivery,0.11709306018570001
182,08/01/2017 14:00,Électricité de France (EDF),Delivery,0.11709306018570001
183,08/01/2017 15:00,Électricité de France (EDF),Delivery,0.11709306018570001
184,08/01/2017 16:00,Électricité de France (EDF),Delivery,0.11709306018570001
185,08/01/2017 17:00,Électricité de France (EDF),Delivery,0.11709306018570001
186,08/01/2017 18:00,Électricité de France (EDF),Delivery,0.11709306018570001
187,08/01/2017 19:00,Électricité de France (EDF),Delivery,0.11709306018570001
188,08/01/2017 20:00,Électricité de France (EDF),Delivery,0.11709306018570001
189,08/01/2017 21:00,Électricité de France (EDF),Delivery,0.11709306018570001
190,08/01/2017 22:00,Électricité de France (EDF),Delivery,0.11709306018570001
191,08/01/2017 23:00,Électricité de France (EDF),Delivery,0.11709306018570001
192,09/01/2017 00:00,Électricité de France (EDF),Delivery,0.11709306018570001
193,09/01/2017 01:00,Électricité de France (EDF),Delivery,0.11709306018570001
194,09/01/2017 02:00,Électricité de France (EDF),Delivery,0.11709306018570001
195,09/01/2017 03:00,Électricité de France (EDF),Delivery,0.11709306018570001
196,09/01/2017 04:00,Électricité de France (EDF),Delivery,0.11709306018570001
197,09/01/2017 05:00,Électricité de France (EDF),Delivery,0.11709306018570001
198,09/01/2017 06:00,Électricité de France (EDF),Delivery,0.11709306018570001
199,09/01/2017 07:00,Électricité de France (EDF),Delivery,0.11709306018570001
200,09/01/2017 08:00,Électricité de France (EDF),Delivery,0.11709306018570001
201,09/01/2017 09:00,Électricité de France (EDF),Delivery,0.11709306018570001
202,09/01/2017 10:00,Électricité de France (EDF),Delivery,0.11709306018570001
203,09/01/2017 11:00,Électricité de France (EDF),Delivery,0.11709306018570001
204,09/01/2017 12:00,Électricité de France (EDF),Delivery,0.11709306018570001
205,09/01/2017 13:00,Électricité de France (EDF),Delivery,0.11709306018570001
206,09/01/2017 14:00,Électricité de France (EDF),Delivery,0.11709306018570001
207,09/01/2017 15:00,Électricité de France (EDF),Delivery,0.11709306018570001
208,09/01/2017 16:00,Électricité de France (EDF),Delivery,0.11709306018570001
209,09/01/2017 17:00,Électricité de France (EDF),Delivery,0.11709306018570001
210,09/01/2017 18:00,Électricité de France (EDF),Delivery,0.11709306018570001
211,09/01/2017 19:00,Électricité de France (EDF),Delivery,0.11709306018570001
212,09/01/2017 20:00,Électricité de France (EDF),Delivery,0.11709306018570001
213,09/01/2017 21:00,Électricité de France (EDF),Delivery,0.11709306018570001
214,09/01/2017 22:00,Électricité de France (EDF),Delivery,0.11709306018570001
215,09/01/2017 23:00,Électricité de France (EDF),Delivery,0.11709306018570001
216,10/01/2017 00:00,Électricité de France (EDF),Delivery,0.11709306018570001
217,10/01/2017 01:00,Électricité de France (EDF),Delivery,0.11709306018570001
218,10/01/2017 02:00,Électricité de France (EDF),Delivery,0.11709306018570001
219,10/01/2017 03:00,Électricité de France (EDF),Delivery,0.11709306018570001
220,10/01/2017 04:00,Électricité de France (EDF),Delivery,0.11709306018570001
221,10/01/2017 05:00,Électricité de France (EDF),Delivery,0.11709306018570001
222,10/01/2017 06:00,Électricité de France (EDF),Delivery,0.11709306018570001
223,10/01/2017 07:00,Électricité de France (EDF),Delivery,0.11709306018570001
224,10/01/2017 08:00,Électricité de France (EDF),Delivery,0.11709306018570001
225,10/01/2017 09:00,Électricité de France (EDF),Delivery,0.11709306018570001
226,10/01/2017 10:00,Électricité de France (EDF),Delivery,0.11709306018570001
227,10/01/2017 11:00,Électricité de France (EDF),Delivery,0.11709306018570001
228,10/01/2017 12:00,Électricité de France (EDF),Delivery,0.11709306018570001
229,10/01/2017 13:00,Électricité de France (EDF),Delivery,0.11709306018570001
230,10/01/2017 14:00,Électricité de France (EDF),Delivery,0.11709306018570001
231,10/01/2017 15:00,Électricité de France (EDF),Delivery,0.11709306018570001
232,10/01/2017 16:00,Électricité de France (EDF),Delivery,0.11709306018570001
233,10/01/2017 17:00,Électricité de France (EDF),Delivery,0.11709306018570001
234,10/01/2017 18:00,Électricité de France (EDF),Delivery,0.11709306018570001
235,10/01/2017 19:00,Électricité de France (EDF),Delivery,0.11709306018570001
236,10/01/2017 20:00,Électricité de France (EDF),Delivery,0.11709306018570001
237,10/01/2017 21:00,Électricité de France (EDF),Delivery,0.11709306018570001
238,10/01/2017 22:00,Électricité de France (EDF),Delivery,0.11709306018570001
239,10/01/2017 23:00,Électricité de France (EDF),Delivery,0.11709306018570001
240,11/01/2017 00:00,Électricité de France (EDF),Delivery,0.11709306018570001
241,11/01/2017 01:00,Électricité de France (EDF),Delivery,0.11709306018570001
242,11/01/2017 02:00,Électricité de France (EDF),Delivery,0.11709306018570001
243,11/01/2017 03:00,Électricité de France (EDF),Delivery,0.11709306018570001
244,11/01/2017 04:00,Électricité de France (EDF),Delivery,0.11709306018570001
245,11/01/2017 05:00,Électricité de France (EDF),Delivery,0.11709306018570001
246,11/01/2017 06:00,Électricité de France (EDF),Delivery,0.11709306018570001
247,11/01/2017 07:00,Électricité de France (EDF),Delivery,0.11709306018570001
248,11/01/2017 08:00,Engie,Bundled,0.252784864003
249,11/01/2017 09:00,Engie,Bundled,0.252784864003
250,11/01/2017 10:00,Engie,Bundled,0.252784864003
251,11/01/2017 11:00,Engie,Bundled,0.252784864003
252,11/01/2017 12:00,Engie,Bundled,0.252784864003
253,11/01/2017 13:00,Engie,Bundled,0.252784864003
254,11/01/2017 14:00,Engie,Bundled,0.252784864003
255,11/01/2017 15:00,Engie,Bundled,0.252784864003
256,11/01/2017 16:00,Engie,Bundled,0.252784864003
257,11/01/2017 17:00,Engie,Bundled,0.252784864003
258,11/01/2017 18:00,Engie,Bundled,0.252784864003
259,11/01/2017 19:00,Engie,Bundled,0.252784864003
260,11/01/2017 20:00,Engie,Bundled,0.252784864003
261,11/01/2017 21:00,Engie,Bundled,0.252784864003
262,11/01/2017 22:00,Engie,Bundled,0.252784864003
263,11/01/2017 23:00,Engie,Bundled,0.252784864003
264,12/01/2017 00:00,Engie,Bundled,0.252784864003
265,12/01/2017 01:00,Engie,Bundled,0.252784864003
266,12/01/2017 02:00,Engie,Bundled,0.252784864003
267,12/01/2017 03:00,Engie,Bundled,0.252784864003
268,12/01/2017 04:00,Engie,Bundled,0.252784864003
269,12/01/2017 05:00,Engie,Bundled,0.252784864003
270,12/01/2017 06:00,Engie,Bundled,0.252784864003
271,12/01/2017 07:00,Engie,Bundled,0.252784864003
272,12/01/2017 08:00,Engie,Bundled,0.252784864003
273,12/01/2017 09:00,Engie,Bundled,0.252784864003
274,12/01/2017 10:00,Engie,Bundled,0.252784864003
275,12/01/2017 11:00,Engie,Bundled,0.252784864003
276,12/01/2017 12:00,Engie,Bundled,0.252784864003
277,12/01/2017 13:00,Engie,Bundled,0.252784864003
278,12/01/2017 14:00,Engie,Bundled,0.252784864003
279,12/01/2017 15:00,Engie,Bundled,0.252784864003
280,12/01/2017 16:00,Engie,Bundled,0.252784864003
281,12/01/2017 17:00,Engie,Bundled,0.252784864003
282,12/01/2017 18:00,Engie,Bundled,0.252784864003
283,12/01/2017 19:00,Engie,Bundled,0.252784864003
284,12/01/2017 20:00,Engie,Bundled,0.252784864003
285,12/01/2017 21:00,Engie,Bundled,0.252784864003
286,12/01/2017 22:00,Engie,Bundled,0.252784864003
287,12/01/2017 23:00,Engie,Bundled,0.252784864003
288,13/01/2017 00:00,Engie,Bundled,0.252784864003
289,13/01/2017 01:00,Engie,Bundled,0.252784864003
290,13/01/2017 02:00,Engie,Bundled,0.252784864003
291,13/01/2017 03:00,Engie,Bundled,0.252784864003
292,13/01/2017 04:00,Engie,Bundled,0.252784864003
293,13/01/2017 05:00,Engie,Bundled,0.252784864003
294,13/01/2017 06:00,Engie,Bundled,0.252784864003
295,13/01/2017 07:00,Engie,Bundled,0.252784864003
296,13/01/2017 08:00,Engie,Bundled,0.252784864003
297,13/01/2017 09:00,Engie,Bundled,0.252784864003
298,13/01/2017 10:00,Engie,Bundled,0.252784864003
299,13/01/2017 11:00,Engie,Bundled,0.252784864003
300,13/01/2017 12:00,Engie,Bundled,0.252784864003
301,13/01/2017 13:00,Engie,Bundled,0.252784864003
302,13/01/2017 14:00,Engie,Bundled,0.252784864003
303,13/01/2017 15:00,Engie,Bundled,0.252784864003
304,13/01/2017 16:00,Engie,Bundled,0.252784864003
305,13/01/2017 17:00,Engie,Bundled,0.252784864003
306,13/01/2017 18:00,Engie,Bundled,0.252784864003
307,13/01/2017 19:00,Engie,Bundled,0.252784864003
308,13/01/2017 20:00,Engie,Bundled,0.252784864003
309,13/01/2017 21:00,Engie,Bundled,0.252784864003
310,13/01/2017 22:00,Engie,Bundled,0.252784864003
311,13/01/2017 23:00,Engie,Bundled,0.252784864003
312,14/01/2017 00:00,Engie,Bundled,0.252784864003
313,14/01/2017 01:00,Engie,Bundled,0.252784864003
314,14/01/2017 02:00,Engie,Bundled,0.252784864003
315,14/01/2017 03:00,Engie,Bundled,0.252784864003
316,14/01/2017 04:00,Engie,Bundled,0.252784864003
317,14/01/2017 05:00,Engie,Bundled,0.252784864003
318,14/01/2017 06:00,Engie,Bundled,0.252784864003
319,14/01/2017 07:00,Engie,Bundled,0.252784864003
320,14/01/2017 08:00,Engie,Bundled,0.252784864003
321,14/01/2017 09:00,Engie,Bundled,0.252784864003
322,14/01/2017 10:00,Engie,Bundled,0.252784864003
323,14/01/2017 11:00,Engie,Bundled,0.252784864003
324,14/01/2017 12:00,Engie,Bundled,0.252784864003
325,14/01/2017 13:00,Engie,Bundled,0.252784864003
326,14/01/2017 14:00,Engie,Bundled,0.252784864003
327,14/01/2017 15:00,Engie,Bundled,0.252784864003
328,14/01/2017 16:00,Engie,Bundled,0.252784864003
329,14/01/2017 17:00,Engie,Bundled,0.252784864003
330,14/01/2017 18:00,Engie,Bundled,0.252784864003
331,14/01/2017 19:00,Engie,Bundled,0.252784864003
332,14/01/2017 20:00,Engie,Bundled,0.252784864003
333,14/01/2017 21:00,Engie,Bundled,0.252784864003
334,14/01/2017 22:00,Engie,Bundled,0.252784864003
335,14/01/2017 23:00,Engie,Bundled,0.252784864003
336,15/01/2017 00:00,Engie,Bundled,0.252784864003
337,15/01/2017 01:00,Engie,Bundled,0.252784864003
338,15/01/2017 02:00,Engie,Bundled,0.252784864003
339,15/01/2017 03:00,Engie,Bundled,0.252784864003
340,15/01/2017 04:00,Engie,Bundled,0.252784864003
341,15/01/2017 05:00,Engie,Bundled,0.252784864003
342,15/01/2017 06:00,Engie,Bundled,0.252784864003
343,15/01/2017 07:00,Engie,Bundled,0.252784864003
344,15/01/2017 08:00,Engie,Bundled,0.252784864003
345,15/01/2017 09:00,Engie,Bundled,0.252784864003
346,15/01/2017 10:00,Engie,Bundled,0.252784864003
347,15/01/2017 11:00,Engie,Bundled,0.252784864003
348,15/01/2017 12:00,Engie,Bundled,0.252784864003
349,15/01/2017 13:00,Engie,Bundled,0.252784864003
350,15/01/2017 14:00,Engie,Bundled,0.252784864003
351,15/01/2017 15:00,Engie,Bundled,0.252784864003
352,15/01/2017 16:00,Engie,Bundled,0.252784864003
353,15/01/2017 17:00,Engie,Bundled,0.252784864003
354,15/01/2017 18:00,Engie,Bundled,0.252784864003
355,15/01/2017 19:00,Engie,Bundled,0.252784864003
356,15/01/2017 20:00,Engie,Bundled,0.252784864003
357,15/01/2017 21:00,Engie,Bundled,0.252784864003
358,15/01/2017 22:00,Engie,Bundled,0.252784864003
359,15/01/2017 23:00,Engie,Bundled,0.252784864003
360,16/01/2017 00:00,Engie,Bundled,0.252784864003
361,16/01/2017 01:00,Engie,Bundled,0.252784864003
362,16/01/2017 02:00,Engie,Bundled,0.252784864003
363,16/01/2017 03:00,Engie,Bundled,0.252784864003
364,16/01/2017 04:00,Engie,Bundled,0.252784864003
365,16/01/2017 05:00,Engie,Bundled,0.252784864003
366,16/01/2017 06:00,Engie,Bundled,0.252784864003
367,16/01/2017 07:00,Engie,Bundled,0.252784864003
368,16/01/2017 08:00,Engie,Bundled,0.252784864003
369,16/01/2017 09:00,Engie,Bundled,0.252784864003
370,16/01/2017 10:00,Engie,Bundled,0.252784864003
371,16/01/2017 11:00,Engie,Bundled,0.252784864003
372,16/01/2017 12:00,Engie,Bundled,0.252784864003
373,16/01/2017 13:00,Engie,Bundled,0.252784864003
374,16/01/2017 14:00,Engie,Bundled,0.252784864003
375,16/01/2017 15:00,Engie,Bundled,0.252784864003
376,16/01/2017 16:00,Engie,Bundled,0.252784864003
377,16/01/2017 17:00,Engie,Bundled,0.252784864003
378,16/01/2017 18:00,Engie,Bundled,0.252784864003
379,16/01/2017 19:00,Engie,Bundled,0.252784864003
380,16/01/2017 20:00,Engie,Bundled,0.252784864003
381,16/01/2017 21:00,Engie,Bundled,0.252784864003
382,16/01/2017 22:00,Engie,Bundled,0.252784864003
383,16/01/2017 23:00,Engie,Bundled,0.252784864003
384,17/01/2017 00:00,Engie,Bundled,0.252784864003
385,17/01/2017 01:00,Engie,Bundled,0.252784864003
386,17/01/2017 02:00,Engie,Bundled,0.252784864003
387,17/01/2017 03:00,Engie,Bundled,0.252784864003
388,17/01/2017 04:00,Engie,Bundled,0.252784864003
389,17/01/2017 05:00,Engie,Bundled,0.252784864003
390,17/01/2017 06:00,Engie,Bundled,0.252784864003
391,17/01/2017 07:00,Engie,Bundled,0.252784864003
392,17/01/2017 08:00,Engie,Bundled,0.252784864003
393,17/01/2017 09:00,Engie,Bundled,0.252784864003
394,17/01/2017 10:00,Engie,Bundled,0.252784864003
395,17/01/2017 11:00,Engie,Bundled,0.252784864003
396,17/01/2017 12:00,Engie,Bundled,0.252784864003
397,17/01/2017 13:00,Engie,Bundled,0.252784864003
398,17/01/2017 14:00,Engie,Bundled,0.252784864003
399,17/01/2017 15:00,Engie,Bundled,0.252784864003
400,17/01/2017 16:00,Engie,Bundled,0.252784864003
401,17/01/2017 17:00,Engie,Bundled,0.252784864003
402,17/01/2017 18:00,Engie,Bundled,0.252784864003
403,17/01/2017 19:00,Engie,Bundled,0.252784864003
404,17/01/2017 20:00,Engie,Bundled,0.252784864003
405,17/01/2017 21:00,Engie,Bundled,0.252784864003
406,17/01/2017 22:00,Engie,Bundled,0.252784864003
407,17/01/2017 23:00,Engie,Bundled,0.252784864003
408,18/01/2017 00:00,Engie,Bundled,0.252784864003
409,18/01/2017 01:00,Engie,Bundled,0.252784864003
410,18/01/2017 02:00,Engie,Bundled,0.252784864003
411,18/01/2017 03:00,Engie,Bundled,0.252784864003
412,18/01/2017 04:00,Engie,Bundled,0.252784864003
